customer_id,customer_name,action,reason,priority,expected_value
13358,Customer 13358,Retention outreach,No purchase for 269 days,High,296.83
12440,Customer 12440,Retention outreach,No purchase for 462 days,High,295.51
12786,Customer 12786,Retention outreach,No purchase for 610 days,High,294.92
16084,Customer 16084,Retention outreach,No purchase for 299 days,High,294.9
13642,Customer 13642,Retention outreach,No purchase for 216 days,High,293.55
13624,Customer 13624,Retention outreach,No purchase for 388 days,High,293.34
15961,Customer 15961,Retention outreach,No purchase for 379 days,High,293.27
12493,Customer 12493,Retention outreach,No purchase for 166 days,High,293.25
16765,Customer 16765,Retention outreach,No purchase for 294 days,High,293.21
13768,Customer 13768,Retention outreach,No purchase for 727 days,High,292.72
14372,Customer 14372,Retention outreach,No purchase for 443 days,High,292.55
17281,Customer 17281,Retention outreach,No purchase for 374 days,High,292.32
18083,Customer 18083,Retention outreach,No purchase for 398 days,High,292.07
17765,Customer 17765,Retention outreach,No purchase for 159 days,High,291.93
12575,Customer 12575,Retention outreach,No purchase for 457 days,High,291.85
13367,Customer 13367,Retention outreach,No purchase for 432 days,High,291.65
12819,Customer 12819,Retention outreach,No purchase for 458 days,High,290.8
13785,Customer 13785,Retention outreach,No purchase for 429 days,High,290.6
15230,Customer 15230,Retention outreach,No purchase for 239 days,High,290.45
14008,Customer 14008,Retention outreach,No purchase for 432 days,High,290.31
14053,Customer 14053,Retention outreach,No purchase for 124 days,High,290.2
16324,Customer 16324,Retention outreach,No purchase for 128 days,High,289.83
16447,Customer 16447,Retention outreach,No purchase for 136 days,High,289.59
15174,Customer 15174,Retention outreach,No purchase for 323 days,High,289.28
17823,Customer 17823,Retention outreach,No purchase for 421 days,High,289.22
15448,Customer 15448,Retention outreach,No purchase for 313 days,High,288.58
14288,Customer 14288,Retention outreach,No purchase for 213 days,High,288.42
17638,Customer 17638,Retention outreach,No purchase for 647 days,High,288.13
15070,Customer 15070,Retention outreach,No purchase for 373 days,High,287.22
16798,Customer 16798,Retention outreach,No purchase for 554 days,High,287.1
16635,Customer 16635,Retention outreach,No purchase for 407 days,High,286.99
15016,Customer 15016,Retention outreach,No purchase for 173 days,High,286.12
16424,Customer 16424,Retention outreach,No purchase for 191 days,High,285.67
17801,Customer 17801,Retention outreach,No purchase for 451 days,High,284.89
18108,Customer 18108,Retention outreach,No purchase for 254 days,High,284.02
13086,Customer 13086,Retention outreach,No purchase for 383 days,High,283.26
18187,Customer 18187,Retention outreach,No purchase for 632 days,High,283.24
17023,Customer 17023,Retention outreach,No purchase for 417 days,High,283.1
14563,Customer 14563,Retention outreach,No purchase for 510 days,High,282.94
12593,Customer 12593,Retention outreach,No purchase for 109 days,High,282.68
17701,Customer 17701,Retention outreach,No purchase for 253 days,High,282.58
15405,Customer 15405,Retention outreach,No purchase for 189 days,High,282.4
12833,Customer 12833,Retention outreach,No purchase for 145 days,High,282.19
13057,Customer 13057,Retention outreach,No purchase for 530 days,High,282.15
14037,Customer 14037,Retention outreach,No purchase for 176 days,High,281.97
16816,Customer 16816,Retention outreach,No purchase for 103 days,High,281.97
17122,Customer 17122,Retention outreach,No purchase for 119 days,High,281.76
16957,Customer 16957,Retention outreach,No purchase for 239 days,High,281.69
17665,Customer 17665,Retention outreach,No purchase for 493 days,High,281.49
14026,Customer 14026,Retention outreach,No purchase for 471 days,High,281.31
14663,Customer 14663,Retention outreach,No purchase for 430 days,High,281.09
14182,Customer 14182,Retention outreach,No purchase for 444 days,High,280.77
14310,Customer 14310,Retention outreach,No purchase for 433 days,High,280.65
15894,Customer 15894,Retention outreach,No purchase for 253 days,High,280.51
17051,Customer 17051,Retention outreach,No purchase for 194 days,High,280.47
12777,Customer 12777,Retention outreach,No purchase for 458 days,High,280.08
17248,Customer 17248,Retention outreach,No purchase for 120 days,High,279.82
18140,Customer 18140,Retention outreach,No purchase for 474 days,High,279.46
18244,Customer 18244,Retention outreach,No purchase for 431 days,High,279.17
14620,Customer 14620,Retention outreach,No purchase for 206 days,High,279.08
13175,Customer 13175,Retention outreach,No purchase for 582 days,High,278.97
17880,Customer 17880,Retention outreach,No purchase for 365 days,High,278.67
16272,Customer 16272,Retention outreach,No purchase for 117 days,High,278.35
15759,Customer 15759,Retention outreach,No purchase for 218 days,High,278.04
15137,Customer 15137,Retention outreach,No purchase for 521 days,High,277.78
14148,Customer 14148,Retention outreach,No purchase for 234 days,High,277.47
14348,Customer 14348,Retention outreach,No purchase for 260 days,High,276.91
15225,Customer 15225,Retention outreach,No purchase for 234 days,High,276.79
17251,Customer 17251,Retention outreach,No purchase for 363 days,High,276.72
17855,Customer 17855,Retention outreach,No purchase for 373 days,High,276.7
13194,Customer 13194,Retention outreach,No purchase for 136 days,High,276.66
16421,Customer 16421,Retention outreach,No purchase for 376 days,High,276.51
15945,Customer 15945,Retention outreach,No purchase for 365 days,High,276.44
17104,Customer 17104,Retention outreach,No purchase for 424 days,High,276.08
14413,Customer 14413,Retention outreach,No purchase for 362 days,High,275.71
12880,Customer 12880,Retention outreach,No purchase for 382 days,High,274.92
16752,Customer 16752,Retention outreach,No purchase for 373 days,High,274.75
15342,Customer 15342,Retention outreach,No purchase for 130 days,High,274.56
17709,Customer 17709,Retention outreach,No purchase for 170 days,High,274.34
13738,Customer 13738,Retention outreach,No purchase for 396 days,High,274.27
12922,Customer 12922,Retention outreach,No purchase for 161 days,High,274.08
15200,Customer 15200,Retention outreach,No purchase for 495 days,High,273.91
16262,Customer 16262,Retention outreach,No purchase for 378 days,High,273.83
13287,Customer 13287,Retention outreach,No purchase for 603 days,High,273.77
18191,Customer 18191,Retention outreach,No purchase for 262 days,High,273.5
16355,Customer 16355,Retention outreach,No purchase for 375 days,High,273.45
16319,Customer 16319,Retention outreach,No purchase for 218 days,High,273.41
16484,Customer 16484,Retention outreach,No purchase for 174 days,High,273.35
15683,Customer 15683,Retention outreach,No purchase for 117 days,High,273.28
17601,Customer 17601,Retention outreach,No purchase for 239 days,High,273.18
16117,Customer 16117,Retention outreach,No purchase for 190 days,High,272.97
17431,Customer 17431,Retention outreach,No purchase for 313 days,High,272.67
14809,Customer 14809,Retention outreach,No purchase for 621 days,High,272.66
14283,Customer 14283,Retention outreach,No purchase for 463 days,High,272.26
17141,Customer 17141,Retention outreach,No purchase for 418 days,High,271.94
13415,Customer 13415,Retention outreach,No purchase for 473 days,High,271.22
16952,Customer 16952,Retention outreach,No purchase for 109 days,High,270.58
16069,Customer 16069,Retention outreach,No purchase for 418 days,High,270.4
16060,Customer 16060,Retention outreach,No purchase for 401 days,High,270.37
15183,Customer 15183,Retention outreach,No purchase for 548 days,High,270.13
17547,Customer 17547,Retention outreach,No purchase for 376 days,High,269.88
17098,Customer 17098,Retention outreach,No purchase for 382 days,High,269.8
16799,Customer 16799,Retention outreach,No purchase for 432 days,High,269.78
17099,Customer 17099,Retention outreach,No purchase for 533 days,High,269.22
13604,Customer 13604,Retention outreach,No purchase for 659 days,High,268.91
18207,Customer 18207,Retention outreach,No purchase for 499 days,High,268.91
15080,Customer 15080,Retention outreach,No purchase for 428 days,High,268.71
17486,Customer 17486,Retention outreach,No purchase for 261 days,High,268.32
15309,Customer 15309,Retention outreach,No purchase for 611 days,High,267.73
15627,Customer 15627,Retention outreach,No purchase for 457 days,High,267.67
17070,Customer 17070,Retention outreach,No purchase for 114 days,High,267.57
17745,Customer 17745,Retention outreach,No purchase for 478 days,High,266.64
16961,Customer 16961,Retention outreach,No purchase for 116 days,High,266.59
15386,Customer 15386,Retention outreach,No purchase for 186 days,High,266.48
13781,Customer 13781,Retention outreach,No purchase for 251 days,High,266.38
15968,Customer 15968,Retention outreach,No purchase for 388 days,High,265.39
13770,Customer 13770,Retention outreach,No purchase for 422 days,High,265.31
16001,Customer 16001,Retention outreach,No purchase for 381 days,High,265.31
17598,Customer 17598,Retention outreach,No purchase for 381 days,High,265.03
17643,Customer 17643,Retention outreach,No purchase for 373 days,High,264.15
14237,Customer 14237,Retention outreach,No purchase for 373 days,High,264.14
18284,Customer 18284,Retention outreach,No purchase for 432 days,High,263.91
14118,Customer 14118,Retention outreach,No purchase for 429 days,High,263.9
15915,Customer 15915,Retention outreach,No purchase for 402 days,High,263.66
15037,Customer 15037,Retention outreach,No purchase for 376 days,High,263.65
13677,Customer 13677,Retention outreach,No purchase for 405 days,High,263.62
18024,Customer 18024,Retention outreach,No purchase for 153 days,High,263.53
16922,Customer 16922,Retention outreach,No purchase for 573 days,High,263.36
13345,Customer 13345,Retention outreach,No purchase for 288 days,High,263.34
16893,Customer 16893,Retention outreach,No purchase for 367 days,High,263.17
13472,Customer 13472,Retention outreach,No purchase for 464 days,High,263.04
12690,Customer 12690,Retention outreach,No purchase for 206 days,High,263.01
13096,Customer 13096,Retention outreach,No purchase for 394 days,High,262.39
15715,Customer 15715,Retention outreach,No purchase for 556 days,High,262.09
13729,Customer 13729,Retention outreach,No purchase for 436 days,High,261.27
16132,Customer 16132,Retention outreach,No purchase for 544 days,High,261.18
14779,Customer 14779,Retention outreach,No purchase for 281 days,High,261.08
15219,Customer 15219,Retention outreach,No purchase for 176 days,High,260.81
14722,Customer 14722,Retention outreach,No purchase for 147 days,High,260.32
16844,Customer 16844,Retention outreach,No purchase for 563 days,High,260.22
15794,Customer 15794,Retention outreach,No purchase for 736 days,High,260.0
14082,Customer 14082,Retention outreach,No purchase for 365 days,High,259.74
12515,Customer 12515,Retention outreach,No purchase for 353 days,High,259.42
14838,Customer 14838,Retention outreach,No purchase for 423 days,High,259.23
18050,Customer 18050,Retention outreach,No purchase for 359 days,High,258.26
13242,Customer 13242,Retention outreach,No purchase for 112 days,High,258.17
15090,Customer 15090,Retention outreach,No purchase for 308 days,High,257.81
12554,Customer 12554,Retention outreach,No purchase for 449 days,High,257.67
15842,Customer 15842,Retention outreach,No purchase for 393 days,High,256.67
18190,Customer 18190,Retention outreach,No purchase for 192 days,High,256.44
17845,Customer 17845,Retention outreach,No purchase for 555 days,High,256.01
16576,Customer 16576,Retention outreach,No purchase for 420 days,High,255.87
14497,Customer 14497,Retention outreach,No purchase for 309 days,High,255.39
16704,Customer 16704,Retention outreach,No purchase for 618 days,High,255.26
17687,Customer 17687,Retention outreach,No purchase for 421 days,High,253.8
14208,Customer 14208,Retention outreach,No purchase for 95 days,High,253.68
12608,Customer 12608,Retention outreach,No purchase for 405 days,High,253.52
15717,Customer 15717,Retention outreach,No purchase for 234 days,High,252.78
13703,Customer 13703,Retention outreach,No purchase for 318 days,High,252.62
14942,Customer 14942,Retention outreach,No purchase for 402 days,High,252.55
13574,Customer 13574,Retention outreach,No purchase for 411 days,High,252.49
14846,Customer 14846,Retention outreach,No purchase for 427 days,High,252.37
13754,Customer 13754,Retention outreach,No purchase for 152 days,High,252.05
